City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
455,Cacu,BR,-18.5567,-51.1308,82.56,60,100,5.28,overcast clouds
456,La Victoria,VE,10.2184,-67.3302,85.24,69,100,4.47,overcast clouds
457,Kuching,MY,1.55,110.3333,75.42,94,20,1.14,few clouds
458,Ocumare Del Tuy,VE,10.1165,-66.7761,89.73,79,100,0.56,overcast clouds
459,Dingle,PH,10.9995,122.6711,75.4,93,100,6.35,overcast clouds
460,New Braunfels,US,29.703,-98.1245,87.96,66,40,8.01,scattered clouds
461,Muravlenko,RU,63.7898,74.523,16.29,92,86,18.88,overcast clouds
462,Wollongong,AU,-34.4333,150.8833,63.18,82,44,2.98,scattered clouds
463,Urucara,BR,-2.5364,-57.76,89.35,56,91,1.23,overcast clouds
464,Killam,CA,52.7834,-111.8518,56.79,50,27,4.61,scattered clouds
465,Burnie,AU,-41.0667,145.9167,46.94,88,17,6.58,few clouds
466,Taichung,TW,24.1469,120.6839,76.48,82,40,1.99,scattered clouds
467,Half Moon Bay,US,37.4636,-122.4286,67.41,68,75,1.01,broken clouds
468,Krasnyy Chikoy,RU,50.3643,108.7512,30.72,79,1,3.47,clear sky
469,Rawson,AR,-43.3002,-65.1023,75.9,23,100,26.8,overcast clouds
470,Tres Arroyos,AR,-38.3739,-60.2798,89.24,19,0,10.96,clear sky
471,Kharp,RU,66.8014,65.8081,15.87,90,100,8.55,overcast clouds
472,Koutsouras,GR,35.0339,25.9469,63.1,81,29,8.03,scattered clouds
473,Goderich,CA,43.7501,-81.7165,46.9,76,100,13.8,overcast clouds
474,Krasnokamensk,RU,50.0979,118.0369,33.55,76,0,8.48,clear sky
475,Lincoln,US,40.8,-96.667,57.58,67,90,21.85,overcast clouds
476,Bilibino,RU,68.0546,166.4372,-16.02,100,100,0.89,overcast clouds
477,Puerto Escondido,MX,15.85,-97.0667,86.22,71,27,8.5,scattered clouds
478,Granville,AU,-33.8333,151.0167,63.37,78,75,5.75,broken clouds
479,Doha,QA,25.2867,51.5333,82.38,47,0,9.22,clear sky
480,Huamachuco,PE,-7.8,-78.0667,58.21,65,100,3.24,light rain
481,Beloha,MG,-25.1667,45.05,75.6,70,15,8.7,few clouds
482,Corn Island,NI,12.1694,-83.0418,84.0,73,96,8.97,light rain
483,Honningsvag,NO,70.9821,25.9704,33.55,69,75,23.02,broken clouds
484,Iquique,CL,-20.2208,-70.1431,64.44,67,31,3.24,scattered clouds
485,Geraldton,AU,-28.7667,114.6,59.41,82,75,19.57,broken clouds
486,Taganak,PH,6.0833,118.3,78.94,73,78,1.99,broken clouds
487,Grootfontein,NA,-19.5667,18.1167,78.37,19,86,3.44,overcast clouds
488,Vao,NC,-22.6667,167.4833,72.16,85,100,14.38,overcast clouds
489,Marsa Matruh,EG,31.3525,27.2453,71.8,73,20,8.05,few clouds
490,Sanchursk,RU,56.9413,47.2499,33.48,87,100,8.66,overcast clouds
491,Belmonte,BR,-15.8631,-38.8828,81.1,80,17,9.66,few clouds
492,Key West,US,24.5557,-81.7826,87.01,79,40,10.36,scattered clouds
493,Tautira,PF,-17.7333,-149.15,84.22,79,29,8.95,light rain
494,Antoniny,UA,49.8097,26.8771,39.69,67,72,9.1,broken clouds
495,Partizanskoye,RU,55.5006,94.39,48.83,48,100,16.82,overcast clouds
496,Ahipara,NZ,-35.1667,173.1667,63.43,87,100,6.33,overcast clouds
497,Nyamuswa,TZ,-1.9,34.0167,70.66,61,15,4.74,few clouds
498,Rodenbach,DE,50.15,9.0333,52.02,88,94,4.59,overcast clouds
499,Fuglebjerg,DK,55.306,11.5477,51.55,90,94,13.71,light rain
500,Yasenskaya,RU,46.3592,38.269,41.13,48,4,10.85,clear sky
501,Ranong,TH,9.9658,98.6348,77.13,92,82,4.79,broken clouds
502,Akyab,MM,20.15,92.9,77.81,82,84,4.63,broken clouds
503,Roebourne,AU,-20.7833,117.1333,73.38,27,0,9.95,clear sky
504,Troitskoye,RU,52.9821,84.6757,41.74,73,85,12.57,overcast clouds
505,Toowoomba,AU,-27.55,151.9667,60.26,92,96,3.0,overcast clouds
506,Santa Lucia,ES,27.9117,-15.5407,65.52,66,75,17.27,broken clouds
507,Berlevag,NO,70.8578,29.0864,33.8,64,75,32.21,light shower snow
508,Huaral,PE,-11.495,-77.2078,65.05,62,62,7.99,broken clouds
509,Turukhansk,RU,65.8167,87.9833,22.3,86,100,21.09,light snow
510,Lulea,SE,65.5842,22.1547,32.07,100,90,9.22,overcast clouds
511,Tayu,ID,-6.5397,111.0518,78.3,87,100,6.78,heavy intensity rain
512,Zeya,RU,53.75,127.2667,33.13,93,100,2.68,overcast clouds
513,Ust-Omchug,RU,61.15,149.6333,-4.2,99,41,1.3,scattered clouds
514,Samur,RU,41.8253,48.486,45.07,77,93,4.76,overcast clouds
515,Mayumba,GA,-3.432,10.6554,76.86,90,100,6.98,light rain
516,Codrington,AU,-38.2667,141.9667,48.6,55,0,8.95,clear sky
517,Verkhnevilyuysk,RU,63.4453,120.3167,20.86,89,63,8.28,broken clouds
518,Vestmannaeyjar,IS,63.4427,-20.2734,45.25,85,100,42.43,overcast clouds
519,Agbor,NG,6.2518,6.1934,74.8,94,46,2.84,moderate rain
520,Xingyi,CN,24.1877,102.817,56.8,98,100,2.91,overcast clouds
521,Leningradskiy,RU,69.3833,178.4167,8.83,94,100,23.44,light snow
522,Magan,ES,39.9683,-3.931,66.47,42,2,4.88,clear sky
523,Kutum,SD,14.2,24.6667,76.95,21,52,11.05,broken clouds
524,Sorland,NO,67.667,12.6934,41.07,86,62,2.44,broken clouds
525,Pacifica,US,37.6138,-122.4869,66.96,74,75,3.0,broken clouds
526,Miyako,JP,39.6367,141.9525,49.96,80,9,5.28,clear sky
527,Leh,IN,34.1667,77.5833,29.7,59,96,1.05,overcast clouds
528,Ellsworth,US,44.5434,-68.4195,54.12,90,90,4.0,light rain
529,Yalta,UA,44.5,34.1667,46.67,82,30,10.85,scattered clouds
530,Ostersund,SE,63.1792,14.6357,39.65,93,26,6.91,scattered clouds
531,Nivala,FI,63.9167,24.9667,40.68,95,100,5.97,overcast clouds
532,Bonthe,SL,7.5264,-12.505,78.93,80,98,4.92,overcast clouds
533,Tambopata,PE,-12.7333,-69.1833,82.29,61,75,4.61,broken clouds
534,Palembang,ID,-2.9167,104.7458,75.67,90,100,2.68,overcast clouds
535,Kendari,ID,-3.945,122.4989,77.47,88,100,3.24,overcast clouds
536,Airai,TL,-8.9266,125.4092,61.95,82,62,1.19,broken clouds
537,Camocim,BR,-2.9022,-40.8411,84.43,65,3,19.71,clear sky
538,Mareeba,AU,-17.0,145.4333,68.72,96,34,3.36,scattered clouds
539,Jurilovca,RO,44.7667,28.8667,46.49,65,56,10.56,broken clouds
540,Svetlaya,RU,46.5389,138.3297,46.15,57,54,4.41,broken clouds
541,Muli,MV,2.9167,73.5667,81.41,79,100,13.53,overcast clouds
542,Porto Uniao,BR,-26.2381,-51.0783,74.84,54,100,3.31,overcast clouds
543,Almaty,KZ,43.25,76.95,39.11,65,40,2.24,smoke
544,Torrington,US,41.8007,-73.1212,61.68,98,100,7.0,moderate rain
545,Cananeia,BR,-25.0147,-47.9267,71.65,82,100,6.42,overcast clouds
546,Andros Town,BS,24.7,-77.7667,85.96,65,96,13.62,overcast clouds
547,Manzhouli,CN,49.6,117.4333,35.04,71,0,10.56,clear sky
548,Perry,US,37.2506,-83.1999,55.54,53,92,3.76,overcast clouds
549,Lima,PE,-12.0432,-77.0282,67.14,68,75,10.36,broken clouds
550,Phan Thiet,VN,10.9333,108.1,74.98,91,100,6.76,overcast clouds
551,Ceres,US,37.5949,-120.9577,66.11,63,1,0.0,clear sky
552,Lahaina,US,20.8783,-156.6825,81.81,65,0,4.59,clear sky
553,Novyy Urengoy,RU,66.0833,76.6333,20.57,95,100,11.97,overcast clouds
554,Visnes,NO,59.3556,5.2242,51.57,87,75,17.27,light rain
555,Vagur,FO,61.4732,-6.8119,50.61,86,100,29.39,overcast clouds
556,Durango,MX,24.8333,-104.8333,75.78,32,0,15.32,clear sky
557,Yerofey Pavlovich,RU,53.9667,121.9667,28.56,92,33,3.85,scattered clouds
558,Demir Kapija,MK,41.405,22.2489,47.01,74,0,3.58,clear sky
559,Kasongo-Lunda,CD,-6.4667,16.8167,72.63,85,100,0.67,light rain
560,Tezu,IN,27.9167,96.1667,66.94,57,0,4.25,clear sky
561,Taloqan,AF,36.7361,69.5345,54.28,47,0,4.92,clear sky
562,Pyshchug,RU,58.8873,45.7134,34.11,94,100,6.62,overcast clouds
563,Labuhan,ID,-6.8844,112.2051,79.48,82,100,6.15,light rain
564,Lebedinyy,RU,58.5167,125.5167,24.49,95,100,7.99,light snow
565,Palatca,RO,46.85,23.9833,36.39,52,0,1.81,clear sky
566,Arteaga,MX,18.4667,-102.4167,73.56,78,96,2.66,overcast clouds
567,Nikel,RU,69.4128,30.222,30.38,89,100,20.96,overcast clouds
568,Acapulco,MX,16.8634,-99.8901,84.4,75,44,5.14,scattered clouds
569,Prince George,CA,53.9166,-122.753,50.25,66,1,1.99,clear sky
570,Alyangula,AU,-13.8483,136.4192,75.07,100,11,0.0,few clouds
571,Sorong,ID,-0.8833,131.25,79.43,82,91,3.65,overcast clouds
572,Remagen,DE,50.5788,7.227,54.79,82,99,5.17,overcast clouds
573,Moose Factory,CA,51.2585,-80.6094,39.2,93,90,8.05,overcast clouds
574,Vostok,RU,46.4856,135.8833,35.69,76,100,4.47,moderate rain
575,Ilam,NP,26.9167,87.9167,57.94,86,0,5.41,clear sky
576,Naqadeh,IR,36.9553,45.388,48.06,41,100,5.88,overcast clouds
577,Semnan,IR,35.5729,53.3971,53.06,58,5,10.09,clear sky
578,Calama,CL,-22.4667,-68.9333,72.09,11,0,27.63,clear sky
579,Kapit,MY,2.0167,112.9333,73.29,99,96,0.43,overcast clouds
580,Domoni,KM,-12.2569,44.5319,78.22,85,67,6.15,broken clouds
581,Linao,PH,7.1678,124.9675,74.37,98,100,4.5,light rain
582,Sale,MA,34.0389,-6.8166,66.63,94,40,0.0,scattered clouds
583,Tuy Hoa,VN,13.0833,109.3,77.95,94,100,22.88,heavy intensity rain
584,Juneau,US,58.3019,-134.4197,46.85,91,90,0.0,overcast clouds
585,Ilhabela,BR,-23.7781,-45.3581,71.46,86,64,3.6,broken clouds
586,Gobabis,NA,-22.45,18.9667,78.57,15,63,4.61,broken clouds
587,Bonavista,CA,48.6499,-53.1147,41.11,71,100,12.82,overcast clouds
588,Road Town,VG,18.4167,-64.6167,88.2,74,20,8.05,few clouds
589,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,80.71,52,0,8.12,clear sky
590,Spruce Grove,CA,53.5334,-113.9187,54.75,53,1,1.99,clear sky
591,San Vicente,AR,-26.6167,-54.1333,82.11,38,18,4.63,few clouds
592,Pindiga,NG,9.9833,10.9333,79.07,69,77,8.46,broken clouds
593,Mahanje,TZ,-9.9333,35.3333,66.13,89,53,3.51,light rain
594,Pangnirtung,CA,66.1451,-65.7125,32.0,74,75,14.97,broken clouds
595,Praia,CV,14.9215,-23.5087,79.34,78,0,17.27,clear sky
596,Porto Torres,IT,40.835,8.3972,55.58,77,0,1.77,clear sky
597,Lukovetskiy,RU,64.2956,41.9211,30.18,98,100,5.53,snow
598,Chalons-En-Champagne,FR,48.9539,4.3672,53.67,90,81,5.84,broken clouds
599,Xiaolingwei,CN,32.0333,118.85,58.98,73,100,4.83,light rain
600,Tanout,NE,14.9709,8.8879,89.11,15,17,8.12,few clouds
601,Canita,PA,9.2097,-78.8811,83.5,71,92,6.24,overcast clouds
602,Vrangel,RU,42.7297,133.0839,52.57,87,100,2.89,moderate rain
603,Pauini,BR,-7.7136,-66.9764,80.74,84,100,1.39,overcast clouds
604,Gat,IL,31.61,34.7642,70.81,70,0,6.15,clear sky
605,Nancha,CN,47.1333,129.2667,36.09,88,0,3.49,clear sky
606,Pemangkat,ID,1.1667,108.9667,79.7,80,100,2.84,overcast clouds
607,Kontagora,NG,10.3999,5.4695,80.53,57,36,3.4,scattered clouds
608,Salalah,OM,17.0151,54.0924,77.09,50,0,4.61,clear sky
609,Atasu,KZ,48.6814,71.6433,38.25,93,100,12.77,overcast clouds
610,San Carlos,VE,9.6612,-68.5827,81.3,79,100,2.06,overcast clouds
611,Witu,KE,-2.3889,40.4382,80.76,88,98,9.19,overcast clouds
612,Yulara,AU,-25.2406,130.9889,73.24,56,52,3.44,broken clouds
613,Northam,GB,51.0333,-4.2167,59.41,91,100,17.85,overcast clouds
614,Pankrushikha,RU,53.8319,80.3406,32.45,60,95,14.43,overcast clouds
615,Hamburg,DE,53.55,10.0,53.29,96,75,10.36,broken clouds
616,Bar Harbor,US,44.3876,-68.2039,54.34,87,90,8.01,overcast clouds
617,Teguldet,RU,57.3064,88.1667,38.44,68,100,18.48,overcast clouds
618,Tamara,HN,14.15,-87.3333,82.15,40,40,6.91,scattered clouds
619,Severo-Yeniseyskiy,RU,60.3725,93.0408,35.51,96,100,15.99,light rain
620,Isakly,RU,54.1333,51.5333,32.88,70,100,10.89,overcast clouds
621,Grindavik,IS,63.8424,-22.4338,43.27,87,90,13.8,heavy intensity rain
622,Roma,US,43.2128,-75.4557,55.96,93,90,10.36,moderate rain
623,Albacete,ES,38.8333,-2.0,56.21,77,20,4.61,few clouds
624,Hasaki,JP,35.7333,140.8333,52.29,68,20,4.18,few clouds
625,Worland,US,44.0169,-107.9554,44.08,83,90,11.01,light rain
626,Cabra,ES,37.4725,-4.4421,63.84,59,64,4.7,broken clouds
627,Luanda,AO,-8.8368,13.2343,75.25,77,75,12.03,broken clouds
628,Kuremaa,EE,58.7353,26.5383,42.48,95,100,8.88,overcast clouds
629,Seoul,KR,37.5683,126.9778,60.24,84,75,3.44,mist
630,Uni,RU,57.7535,51.4923,32.67,98,100,11.01,overcast clouds
631,Vila Velha,BR,-20.3297,-40.2925,76.95,83,20,10.36,few clouds
632,Olinda,BR,-8.0089,-34.8553,82.13,65,75,10.36,broken clouds
633,Kasane,BW,-17.8167,25.15,74.7,57,65,1.3,light rain
634,Comodoro Rivadavia,AR,-45.8667,-67.5,75.06,23,0,27.63,clear sky
635,Georgiyevskoye,RU,58.731,45.024,34.0,94,100,7.29,overcast clouds
636,Noyabrsk,RU,63.1994,75.4507,17.51,90,100,21.14,overcast clouds
637,Flinders,AU,-34.5833,150.8552,60.8,82,46,2.98,scattered clouds
638,Mossendjo,CG,-2.9506,12.7261,70.39,99,98,2.13,overcast clouds
639,Vanderhoof,CA,54.0166,-124.0198,48.24,60,100,6.89,overcast clouds
640,Talakan,RU,50.3167,130.3667,33.21,95,42,2.08,scattered clouds
641,Bainbridge,US,47.6262,-122.5212,56.57,86,90,1.01,overcast clouds
642,Octeville,FR,49.6261,-1.6435,60.66,88,100,14.97,overcast clouds
643,Yar-Sale,RU,66.8333,70.8333,15.96,94,61,7.47,broken clouds
644,Zaranj,AF,30.9667,61.8833,57.16,24,0,9.84,clear sky
645,Bairiki,KI,1.3292,172.9752,80.6,78,20,1.14,few clouds
646,Port Moresby,PG,-9.4431,147.1797,74.62,100,40,11.5,scattered clouds
647,Skala Fourkas,GR,39.9998,23.3841,52.43,55,1,1.72,clear sky
648,Belfast,GB,54.5833,-5.9333,62.38,76,90,20.71,overcast clouds
649,Abu Samrah,SY,35.3029,37.1841,66.27,37,31,3.56,scattered clouds
650,Sao Joao Da Barra,BR,-21.6403,-41.0511,78.89,95,100,4.25,overcast clouds
651,Sinnamary,GF,5.3833,-52.95,81.95,79,44,11.79,scattered clouds
652,Nabire,ID,-3.3667,135.4833,74.52,92,68,3.2,broken clouds
653,Walvis Bay,NA,-22.9575,14.5053,61.09,72,5,9.22,clear sky
654,Sobolevo,RU,54.4299,31.8996,40.39,61,100,12.93,overcast clouds
655,Nalut,LY,30.3333,10.85,66.2,57,97,12.17,overcast clouds
656,Cap Malheureux,MU,-19.9842,57.6142,74.46,69,1,8.99,clear sky
657,Gondanglegi,ID,-7.7479,112.0132,76.77,86,58,10.49,broken clouds
658,El Alto,PE,-4.2714,-81.2147,73.06,68,100,12.03,overcast clouds
659,Bose,IT,45.4612,8.0137,53.24,87,4,3.44,clear sky
660,Yashkul,RU,46.1711,45.3435,37.17,56,0,0.56,clear sky
661,Almeirim,BR,-1.5233,-52.5817,88.5,57,52,5.41,broken clouds
662,Bira,RU,49.0,132.4667,37.89,94,14,3.56,few clouds
663,Dicabisagan,PH,17.0818,122.4157,77.83,84,98,6.82,overcast clouds
664,Dryden,CA,49.7833,-92.7503,43.09,70,90,13.8,overcast clouds
665,Koppang,NO,61.5706,11.0555,35.96,90,74,2.37,broken clouds
666,Obidos,BR,-1.9175,-55.5181,91.15,49,65,4.18,light rain
667,Beian,NO,63.6559,9.5683,47.01,93,40,6.91,scattered clouds
668,Iquitos,PE,-3.7481,-73.2472,77.04,83,90,4.61,overcast clouds
669,Kingsport,US,36.5484,-82.5618,58.12,63,75,5.01,broken clouds
670,Kalach-Na-Donu,RU,48.691,43.5264,31.32,50,20,4.94,few clouds
671,Port Washington,US,40.8257,-73.6982,64.81,79,75,1.01,broken clouds
672,Kholodnyy,RU,62.7167,147.95,-8.0,100,52,1.28,broken clouds
673,Nosy Varika,MG,-20.5833,48.5333,70.56,86,1,7.14,clear sky
674,Parry Sound,CA,45.3501,-80.033,42.71,93,100,13.65,overcast clouds
675,Arco,IT,45.9177,10.8867,53.17,85,2,3.62,clear sky
676,Nam Som,TH,17.7704,102.1895,73.02,88,43,1.21,light rain
677,Palampur,IN,32.1167,76.5333,54.05,44,0,5.35,clear sky
678,Kouqian,CN,43.6391,126.4578,38.19,76,6,4.92,clear sky
679,Kieta,PG,-6.2167,155.6333,77.97,80,34,5.91,scattered clouds
680,Babu,CN,24.4167,111.5167,63.82,86,90,4.36,overcast clouds
